image,arith_mean,arith_sort,arith_skew,arith_kurt,geom_mean,geom_sort,geom_skew,geom_kurt,p=5,p=10,p=16,p=25,p=50,p=75,p=84,p=90,p=95,prc_silt,prc_sand,prc_gravel,prc_cobble,13.444948,19.928689,26.412430,32.896172,39.379913,45.863655,52.347396,58.831138,65.314879,71.798620,78.282362,84.766103,91.249845,97.733586,104.217327,110.701069,117.184810,123.668552,130.152293,136.636034,143.119776,149.603517,156.087259
PICT0978.JPG,47.571710,27.993223,0.013355,0.043862,37.755415,148.378338,0.141451,0.998614,13.977307,17.452715,21.034901,25.118759,34.844640,57.276168,73.427931,85.970152,104.153484,NaN,NaN,NaN,NaN,0.042341,0.093281,0.142889,0.183611,0.126054,0.077518,0.053052,0.041120,0.036345,0.035123,0.034503,0.029906,0.022949,0.017398,0.014053,0.012473,0.010506,0.008423,0.006301,0.004601,0.003299,0.002440,0.001815
PICT0979.JPG,48.978910,25.472070,0.008084,0.029255,40.126561,154.708188,0.020098,0.822539,15.350023,18.827706,22.063012,25.865518,39.025016,63.905082,75.039153,83.679519,94.294162,NaN,NaN,NaN,NaN,0.015330,0.047548,0.101064,0.130637,0.105277,0.094779,0.072958,0.051706,0.050456,0.051038,0.045704,0.044428,0.042622,0.038078,0.031289,0.023431,0.016967,0.011478,0.008062,0.005752,0.004465,0.003707,0.003224
PICT0980.JPG,42.740174,20.970050,0.009737,0.038266,35.060143,168.889057,-0.101454,1.022986,13.289655,16.667723,19.673450,24.916411,36.332886,51.584975,60.292133,69.662178,81.728007,NaN,NaN,NaN,NaN,0.016299,0.059694,0.099728,0.083290,0.114697,0.108848,0.098566,0.087073,0.068501,0.057880,0.046699,0.035069,0.027890,0.023065,0.018899,0.014443,0.010962,0.008073,0.006331,0.004921,0.003816,0.002979,0.002279
PICT0981.JPG,52.865990,28.735021,0.008660,0.030121,42.701331,143.437366,-0.003400,0.880534,14.985118,18.963409,22.369628,27.594152,41.851699,68.430116,83.167258,93.074803,105.461596,NaN,NaN,NaN,NaN,0.019679,0.068816,0.104707,0.101096,0.110016,0.099637,0.079230,0.059819,0.050592,0.041777,0.033905,0.035269,0.038930,0.037943,0.032179,0.024333,0.018255,0.013111,0.009559,0.007026,0.005445,0.004582,0.004095
PICT0982.JPG,45.162275,19.032184,0.007913,0.036554,38.994028,185.591852,-0.161746,1.058190,16.532570,20.606027,24.036037,28.659788,41.079137,52.828695,60.049598,68.433956,80.187577,NaN,NaN,NaN,NaN,0.008468,0.021770,0.039087,0.077656,0.090448,0.081892,0.096178,0.097666,0.107574,0.098728,0.070900,0.049369,0.036539,0.028315,0.022289,0.017475,0.013969,0.011076,0.009117,0.007400,0.005902,0.004652,0.003529
PICT0983.JPG,45.525199,27.282564,0.012644,0.043086,35.473911,145.187307,0.031979,0.918192,12.558654,15.309657,18.539172,22.310230,34.794289,56.442261,69.203637,80.427883,100.471833,NaN,NaN,NaN,NaN,0.046498,0.108039,0.141867,0.126734,0.099425,0.087447,0.070577,0.052072,0.041804,0.042885,0.040331,0.032033,0.022871,0.016237,0.012386,0.010702,0.009473,0.008497,0.007975,0.007193,0.006168,0.005009,0.003778
PICT0984.JPG,45.333010,23.270373,0.013223,0.053810,36.344559,167.091507,-0.117363,1.015686,13.934918,16.959178,20.466751,24.907364,38.248144,52.414939,61.328022,72.754449,88.085161,NaN,NaN,NaN,NaN,0.041899,0.107196,0.131410,0.116226,0.125109,0.120561,0.106831,0.074016,0.043508,0.029472,0.025602,0.020449,0.015086,0.010904,0.007964,0.006016,0.004905,0.003998,0.003012,0.002187,0.001512,0.001159,0.000976
PICT0987.JPG,51.694421,31.636243,0.018339,0.075795,35.123823,126.306503,-0.219054,1.377283,4.922129,9.844258,15.750813,23.568273,37.508767,59.294965,73.344842,87.633143,109.320087,NaN,NaN,NaN,NaN,0.226617,0.202634,0.180250,0.109372,0.080154,0.060660,0.040952,0.028331,0.021657,0.015492,0.010005,0.006503,0.004645,0.003513,0.002664,0.002024,0.001543,0.001123,0.000754,0.000478,0.000292,0.000193,0.000143
PICT1001.JPG,65.614370,33.849650,0.012323,0.044747,54.040921,150.974030,-0.055483,1.191740,19.469885,25.304064,31.740715,38.610928,54.905439,75.394511,90.559948,109.642503,136.291686,NaN,NaN,NaN,NaN,0.020163,0.064555,0.069928,0.101049,0.108731,0.128730,0.122080,0.090959,0.061503,0.047952,0.035901,0.025757,0.020115,0.016946,0.014848,0.013409,0.012151,0.010918,0.009598,0.008243,0.006857,0.005485,0.004121
PICT1002.JPG,52.613359,23.583251,0.005015,0.026709,45.324120,166.842807,-0.223524,0.909015,17.266447,21.597974,25.655233,30.333064,48.951179,65.139835,74.139395,82.803496,94.063957,NaN,NaN,NaN,NaN,0.009511,0.021630,0.052306,0.072737,0.096120,0.082045,0.064262,0.058440,0.061119,0.080345,0.085462,0.070006,0.054004,0.043001,0.035527,0.028171,0.022424,0.017595,0.014455,0.011509,0.008741,0.006374,0.004215
PICT1003.JPG,59.301880,34.041948,0.011676,0.039098,47.073273,138.600884,-0.011829,0.955237,17.133299,21.857467,25.094118,29.902703,47.491720,71.571052,87.525249,105.776365,130.999361,NaN,NaN,NaN,NaN,0.024134,0.072829,0.131101,0.136450,0.085600,0.077003,0.080879,0.077543,0.062025,0.046258,0.037090,0.029450,0.023138,0.018554,0.015472,0.013709,0.013038,0.012561,0.011699,0.010393,0.008666,0.007012,0.005396
PICT1004.JPG,46.908424,20.518424,0.006731,0.028160,40.756715,177.043524,-0.024496,0.900053,17.380932,21.524001,24.792265,28.601224,40.378835,58.342180,67.628153,74.645104,83.174584,NaN,NaN,NaN,NaN,0.004958,0.019076,0.037586,0.064455,0.109769,0.100594,0.097827,0.092284,0.075791,0.063610,0.054561,0.046476,0.044476,0.043104,0.039366,0.031249,0.023847,0.017189,0.012396,0.008633,0.005804,0.004065,0.002884
PICT1005.JPG,45.983612,21.054812,0.009284,0.038323,38.546149,177.787218,-0.047108,1.026052,15.483227,19.779956,23.573574,27.854550,38.771000,55.050749,62.662908,71.512356,85.228466,NaN,NaN,NaN,NaN,0.016141,0.044930,0.071819,0.113824,0.138424,0.112893,0.073200,0.084442,0.093304,0.071778,0.046817,0.031610,0.023450,0.018731,0.015653,0.013514,0.010434,0.007270,0.004662,0.002901,0.001922,0.001333,0.000948
PICT1006.JPG,58.251864,29.924522,0.006767,0.026448,47.589296,143.250421,-0.070647,0.873698,16.803446,20.824517,24.919573,31.512873,48.169566,76.566815,89.787220,99.530622,111.513671,NaN,NaN,NaN,NaN,0.012654,0.050026,0.088229,0.081240,0.080740,0.093810,0.091670,0.070246,0.060196,0.049287,0.040454,0.039289,0.040450,0.040756,0.038908,0.033219,0.025981,0.018902,0.013812,0.010220,0.008023,0.006516,0.005370
PICT1007.JPG,42.698190,18.740052,0.009588,0.039424,36.269532,186.912711,-0.135660,1.090426,15.510940,19.168440,22.509449,26.709816,38.172695,49.386041,55.527506,66.395290,79.588703,NaN,NaN,NaN,NaN,0.006337,0.026601,0.060389,0.082249,0.102266,0.109591,0.089858,0.098474,0.110524,0.093832,0.059223,0.033000,0.020859,0.017307,0.017514,0.017747,0.015460,0.012461,0.009203,0.006633,0.004688,0.003382,0.002401
PICT1008.JPG,41.990100,23.803866,0.010192,0.034329,33.157829,148.694314,-0.011970,0.882253,12.002350,14.215519,16.870111,20.747190,33.189261,52.310328,65.109259,75.915979,87.871873,NaN,NaN,NaN,NaN,0.035862,0.123117,0.126503,0.115118,0.099143,0.097471,0.076681,0.054027,0.043181,0.038593,0.035241,0.031551,0.027893,0.024310,0.020690,0.016834,0.012543,0.008455,0.005450,0.003322,0.002006,0.001243,0.000766
PICT1009.JPG,57.619675,27.338949,0.006871,0.030989,48.394565,157.270885,-0.197893,0.925627,18.019157,22.608648,26.762424,32.294435,52.179247,71.140435,81.164576,91.577405,107.246934,NaN,NaN,NaN,NaN,0.012404,0.039532,0.066467,0.098591,0.093618,0.074036,0.064947,0.072237,0.081468,0.082606,0.072209,0.056774,0.043749,0.033282,0.024808,0.018714,0.015136,0.012482,0.010696,0.008938,0.007208,0.005725,0.004372
PICT1010.JPG,59.675117,37.659720,0.016712,0.061374,43.482475,130.431489,-0.072727,1.359011,7.124782,14.249564,22.528379,28.273297,42.288578,68.812033,86.295813,106.215265,136.049600,NaN,NaN,NaN,NaN,0.156557,0.171005,0.207656,0.111959,0.085903,0.065020,0.048611,0.036070,0.025075,0.019268,0.016673,0.014779,0.012203,0.009257,0.006429,0.004360,0.003024,0.002021,0.001469,0.001041,0.000735,0.000522,0.000361
PICT1012.JPG,72.233436,44.919633,0.011047,0.038506,52.406964,115.095994,-0.136152,1.088728,8.961133,17.922266,24.850397,31.289812,53.448707,93.169709,108.366850,127.776057,162.630247,NaN,NaN,NaN,NaN,0.124475,0.152562,0.147686,0.088273,0.061989,0.061606,0.076387,0.075295,0.058520,0.038163,0.022728,0.014961,0.014232,0.015350,0.015389,0.012294,0.008602,0.005103,0.002974,0.001581,0.000905,0.000552,0.000375
PICT1014.JPG,54.953123,35.558999,0.017137,0.065760,37.463837,118.682199,-0.145781,1.304988,5.239552,10.479104,16.766567,24.196723,38.066744,64.950927,82.384765,99.031854,121.550844,NaN,NaN,NaN,NaN,0.212887,0.214557,0.163552,0.098609,0.066624,0.060842,0.045527,0.036582,0.028618,0.020838,0.014904,0.010934,0.007576,0.004959,0.003211,0.002562,0.002100,0.001684,0.001242,0.000877,0.000587,0.000417,0.000310
PICT1015.JPG,54.793294,33.339032,0.019269,0.080436,40.820072,143.728476,-0.095356,1.381581,6.920989,13.841978,22.147164,26.664731,39.946173,61.566728,76.882587,93.404384,116.209221,NaN,NaN,NaN,NaN,0.161167,0.222598,0.188752,0.131067,0.077818,0.058623,0.043711,0.031698,0.024195,0.017224,0.011640,0.008407,0.006166,0.004452,0.003171,0.002450,0.001900,0.001435,0.001099,0.000840,0.000658,0.000521,0.000409
PICT1017.JPG,50.100353,33.618498,0.021037,0.088697,31.539935,114.059440,-0.191333,1.327316,4.042231,8.084462,12.935140,20.211156,33.492994,56.147238,72.419794,87.270609,110.594019,NaN,NaN,NaN,NaN,0.275946,0.220530,0.143207,0.103769,0.065506,0.052551,0.040466,0.027394,0.019436,0.013632,0.009179,0.006240,0.004598,0.003735,0.003235,0.002762,0.002259,0.001768,0.001348,0.000985,0.000679,0.000467,0.000308
PICT1018.JPG,47.797257,31.129733,0.022400,0.093401,31.166212,127.953934,-0.150440,1.560190,4.466035,8.932069,14.291311,22.317990,32.075695,51.300661,66.039521,80.623162,106.164857,NaN,NaN,NaN,NaN,0.249760,0.279668,0.156007,0.098427,0.055843,0.047977,0.036000,0.018948,0.010811,0.008423,0.008234,0.008182,0.007082,0.005307,0.003405,0.002021,0.001275,0.000794,0.000611,0.000460,0.000340,0.000250,0.000175
PICT1020.JPG,50.578727,32.521585,0.020765,0.086805,33.855359,129.910231,-0.110536,1.418278,5.045819,10.091637,16.146619,23.460669,33.606919,56.940375,71.510851,86.581437,108.527142,NaN,NaN,NaN,NaN,0.221062,0.274189,0.135536,0.105782,0.077805,0.050504,0.039551,0.030090,0.017233,0.010531,0.008044,0.007003,0.005968,0.004771,0.003539,0.002496,0.001825,0.001313,0.000987,0.000713,0.000489,0.000339,0.000229
PICT1025.JPG,55.253707,31.303151,0.011202,0.040816,43.157823,138.404616,-0.077677,0.956674,13.730726,18.343599,21.820804,27.277348,44.102593,67.304910,83.530239,97.923594,113.058642,NaN,NaN,NaN,NaN,0.057917,0.133102,0.124345,0.117169,0.102918,0.092473,0.078874,0.065115,0.043427,0.032157,0.032241,0.032018,0.026682,0.019436,0.012765,0.008825,0.006194,0.004172,0.003030,0.002281,0.001906,0.001606,0.001348
PICT1026.JPG,48.530962,24.848430,0.007355,0.030729,39.378545,154.835862,-0.122519,0.907419,13.124877,17.228596,20.830143,26.226891,40.684751,62.999222,72.053497,79.875420,91.360100,NaN,NaN,NaN,NaN,0.029549,0.063745,0.090787,0.090915,0.098075,0.095939,0.081967,0.061308,0.052217,0.058181,0.057778,0.053365,0.045991,0.035437,0.023944,0.015958,0.011742,0.008857,0.007134,0.005687,0.004494,0.003734,0.003197
PICT1027.JPG,40.504134,23.508471,0.015242,0.057247,31.382666,160.129402,0.015771,1.003643,11.264484,14.446799,17.214427,20.843303,30.954324,47.494901,58.003690,69.418572,84.650821,NaN,NaN,NaN,NaN,0.054890,0.128867,0.155452,0.147932,0.101185,0.087389,0.081662,0.055427,0.040144,0.031536,0.025961,0.021252,0.016379,0.012031,0.008572,0.006379,0.005027,0.004079,0.003751,0.003473,0.003242,0.002892,0.002478
PICT1030.JPG,46.713619,25.605879,0.013968,0.049530,37.365132,160.966128,0.006489,1.137586,13.855785,18.395397,21.673285,26.184568,37.271032,53.650433,64.580799,78.675244,101.471094,NaN,NaN,NaN,NaN,0.033799,0.064642,0.108807,0.131670,0.141566,0.102858,0.090675,0.080388,0.058229,0.034910,0.026886,0.022870,0.017437,0.013062,0.010880,0.011438,0.011048,0.010173,0.008493,0.006927,0.005467,0.004354,0.003422
PICT1032.JPG,49.127891,31.250577,0.019730,0.082926,31.280544,118.572112,-0.233161,1.351280,4.055558,8.111116,12.977785,20.277789,34.261876,54.774641,68.835295,85.200747,107.387558,NaN,NaN,NaN,NaN,0.275039,0.210311,0.154134,0.113438,0.074655,0.047367,0.032904,0.027268,0.018747,0.012893,0.009694,0.007402,0.005172,0.003368,0.002136,0.001515,0.001103,0.000791,0.000628,0.000497,0.000395,0.000310,0.000234
PICT1042.JPG,36.633019,17.330835,0.014889,0.060688,30.675454,193.314837,0.006769,1.107969,12.979361,16.510790,19.512472,22.531052,30.343658,41.661213,48.752037,56.401630,68.381579,NaN,NaN,NaN,NaN,0.020616,0.058482,0.099862,0.171449,0.152932,0.138794,0.090471,0.071435,0.054252,0.036599,0.026340,0.019841,0.015083,0.010956,0.007494,0.005655,0.004814,0.004174,0.003350,0.002625,0.001990,0.001557,0.001229
PICT1047.JPG,59.605998,33.090920,0.016155,0.068293,45.980344,145.363545,-0.136195,1.278452,9.413763,18.827525,24.943190,30.655378,46.166857,68.742008,84.417860,98.095577,116.894189,NaN,NaN,NaN,NaN,0.118490,0.171984,0.181193,0.152577,0.108232,0.069046,0.055776,0.045289,0.033755,0.020543,0.012306,0.008209,0.006003,0.004514,0.003341,0.002505,0.001878,0.001354,0.000991,0.000724,0.000550,0.000422,0.000319
PICT1048.JPG,63.004912,36.175421,0.014303,0.057845,47.459564,134.988649,-0.166919,1.226641,8.347363,16.694725,24.318645,31.178111,48.363039,77.407659,90.890455,102.711389,126.937257,NaN,NaN,NaN,NaN,0.133627,0.143219,0.177113,0.119003,0.097302,0.076148,0.075238,0.064875,0.036848,0.018831,0.013333,0.011190,0.008913,0.006702,0.004911,0.003879,0.002945,0.002093,0.001444,0.000967,0.000658,0.000455,0.000309
PICT1051.JPG,33.549198,19.770872,0.009852,0.029422,27.235063,153.098100,0.092012,1.097687,8.450843,11.565005,14.123079,18.377188,24.949903,41.124195,57.330653,66.395127,73.086664,NaN,NaN,NaN,NaN,0.036576,0.051599,0.082745,0.070040,0.122321,0.145909,0.089850,0.055121,0.043814,0.036459,0.029830,0.023838,0.018212,0.015506,0.015941,0.019336,0.023973,0.027625,0.027319,0.024027,0.018125,0.013163,0.008667
PICT1057.JPG,25.505023,15.300991,0.014011,0.048248,19.676124,171.734672,0.036356,0.929871,7.618146,8.811662,10.243882,12.524167,19.540967,30.209470,38.054680,45.685720,56.164048,NaN,NaN,NaN,NaN,0.046436,0.147791,0.134463,0.123476,0.118467,0.085952,0.070617,0.053284,0.038576,0.032131,0.028775,0.024588,0.019890,0.015776,0.012458,0.009951,0.008446,0.007230,0.006188,0.005153,0.004125,0.003400,0.002824
PICT1061.JPG,31.315194,15.231053,0.007527,0.032268,26.100839,183.551560,-0.123094,1.013080,8.796831,11.749226,14.590265,18.172163,26.780416,39.027575,45.507492,51.136188,58.198960,NaN,NaN,NaN,NaN,0.030204,0.055259,0.074496,0.088437,0.101511,0.106512,0.095590,0.075952,0.067314,0.059001,0.051331,0.044997,0.038224,0.031046,0.023876,0.017270,0.012427,0.008479,0.006039,0.004311,0.003206,0.002507,0.002008
PICT1062.JPG,35.073424,21.344042,0.017071,0.061529,26.875401,163.776433,-0.035468,1.328474,7.072686,12.219822,14.804718,18.337095,26.601877,38.644089,49.289274,62.088211,79.253852,NaN,NaN,NaN,NaN,0.080426,0.126494,0.155373,0.173465,0.141189,0.072868,0.052179,0.039716,0.029020,0.023346,0.019390,0.016516,0.014483,0.012153,0.009608,0.007823,0.006562,0.005457,0.004414,0.003461,0.002593,0.001975,0.001488
PICT1063.JPG,26.856710,16.192539,0.013125,0.045083,20.404811,167.051041,-0.008156,1.065047,5.573188,8.915319,10.582223,13.076903,19.858981,32.422905,40.426286,48.976673,59.006415,NaN,NaN,NaN,NaN,0.073339,0.138530,0.139277,0.145613,0.090104,0.077536,0.069124,0.054832,0.039731,0.031352,0.026650,0.023122,0.020348,0.017467,0.014325,0.011087,0.008248,0.005786,0.004216,0.003138,0.002495,0.002029,0.001650
PICT1065.JPG,27.490415,16.686015,0.009311,0.031320,21.230050,156.499957,-0.097207,0.954133,5.164031,8.060129,10.103055,12.550302,21.555240,36.048992,43.938727,51.001384,60.229380,NaN,NaN,NaN,NaN,0.067242,0.094971,0.119681,0.090043,0.087753,0.077780,0.072736,0.055504,0.044216,0.040060,0.038591,0.036862,0.033074,0.027681,0.022114,0.018318,0.016352,0.014692,0.012708,0.010529,0.008181,0.006290,0.004623
PICT1068.JPG,39.995268,18.505266,0.009745,0.046970,32.955301,182.078584,-0.157751,0.948624,12.237100,15.568132,18.959919,23.494043,34.261962,49.121975,55.096900,60.140351,67.468407,NaN,NaN,NaN,NaN,0.037083,0.081800,0.105009,0.116775,0.138315,0.105363,0.081834,0.090491,0.081861,0.064832,0.041175,0.018673,0.008413,0.005428,0.005151,0.004584,0.003743,0.002879,0.002181,0.001628,0.001211,0.000908,0.000665
PICT1073.JPG,47.718737,25.856249,0.011343,0.040344,38.837488,152.388606,-0.049893,1.010135,13.689287,17.781950,20.841545,25.315559,39.271900,56.183028,71.571738,83.124177,97.659256,NaN,NaN,NaN,NaN,0.033833,0.072621,0.125742,0.099745,0.097447,0.134151,0.106688,0.064515,0.041100,0.032807,0.032656,0.032811,0.028649,0.023366,0.018647,0.014978,0.011461,0.008263,0.006032,0.004531,0.003710,0.003256,0.002992
PICT1074.JPG,42.844473,22.225351,0.008795,0.030457,35.598680,163.393176,0.052184,0.951172,12.957921,17.062650,20.356227,24.050019,33.908443,54.177229,65.357670,74.607762,85.330733,NaN,NaN,NaN,NaN,0.018548,0.043377,0.061279,0.108074,0.127367,0.117311,0.080272,0.059701,0.054302,0.048745,0.042784,0.038140,0.034794,0.031899,0.028799,0.024766,0.020838,0.017071,0.013744,0.010693,0.007892,0.005724,0.003878
PICT1076.JPG,56.122949,34.968870,0.013542,0.047574,42.461706,130.690353,-0.026461,1.068524,9.714873,17.928408,21.352799,26.441373,40.765908,69.449026,87.950919,103.217217,120.461969,NaN,NaN,NaN,NaN,0.089060,0.147412,0.157187,0.134837,0.093056,0.065239,0.053916,0.046967,0.038708,0.034308,0.033053,0.029585,0.022660,0.015364,0.009423,0.006169,0.004722,0.003927,0.003645,0.003304,0.002906,0.002490,0.002063
PICT1077.JPG,39.248183,20.624786,0.007493,0.030107,31.748827,160.945007,-0.132260,0.931876,10.273459,13.657294,16.565432,20.713643,33.178644,50.411212,58.226630,65.860503,77.626582,NaN,NaN,NaN,NaN,0.031036,0.056901,0.086621,0.092005,0.090392,0.085713,0.072669,0.063380,0.059619,0.061066,0.056630,0.050880,0.043826,0.034755,0.025307,0.018799,0.015472,0.013119,0.011391,0.009776,0.008261,0.006862,0.005520
PICT1078.JPG,45.981838,23.931728,0.011315,0.043734,37.005884,163.838390,-0.044080,0.961141,13.653088,17.563883,20.949177,25.347070,37.287409,56.536479,64.875866,74.983545,89.597354,NaN,NaN,NaN,NaN,0.033544,0.075998,0.113657,0.145814,0.114015,0.088172,0.070294,0.075794,0.075946,0.056099,0.036421,0.026681,0.021194,0.016496,0.012080,0.008957,0.007212,0.005903,0.004823,0.003831,0.002920,0.002305,0.001844
PICT1079.JPG,43.355051,26.597821,0.013245,0.045686,32.630689,142.831744,-0.092215,1.109981,7.524133,13.884208,16.357871,20.087186,33.044180,51.658937,64.277205,79.486320,97.161675,NaN,NaN,NaN,NaN,0.089346,0.157268,0.138593,0.112535,0.099087,0.088079,0.072830,0.052028,0.036001,0.026467,0.023925,0.020711,0.018329,0.016239,0.013873,0.010816,0.008029,0.005520,0.003733,0.002486,0.001747,0.001315,0.001045
PICT1083.JPG,56.372584,29.746074,0.009710,0.032155,46.877946,150.740801,0.069568,1.092708,16.355123,21.608389,27.173930,32.938910,44.210067,68.745792,85.749601,102.087160,116.306885,NaN,NaN,NaN,NaN,0.017145,0.048957,0.061094,0.066792,0.121507,0.147984,0.102267,0.059792,0.052757,0.051077,0.042553,0.033222,0.026868,0.023127,0.021327,0.021497,0.021702,0.021276,0.018636,0.015309,0.011343,0.008222,0.005545
PICT1084.JPG,56.300727,31.837339,0.011297,0.040963,43.976430,138.535520,-0.085486,0.974235,14.861820,18.276399,22.419200,28.977562,45.754940,69.582848,82.909027,96.508438,119.242150,NaN,NaN,NaN,NaN,0.046482,0.103557,0.097091,0.095824,0.111526,0.113153,0.083570,0.057563,0.053444,0.050973,0.040890,0.031880,0.024273,0.017999,0.013226,0.010780,0.009889,0.009337,0.008469,0.007213,0.005591,0.004240,0.003032
PICT1085.JPG,63.987529,33.089642,0.009162,0.037949,52.076547,144.126535,-0.197351,0.916964,17.781809,23.441331,27.287676,33.210895,56.390819,78.582538,91.780748,104.790667,122.141336,NaN,NaN,NaN,NaN,0.033417,0.068148,0.122845,0.105066,0.077087,0.071604,0.087824,0.097025,0.079597,0.058859,0.046059,0.036975,0.029623,0.022932,0.016755,0.011757,0.008429,0.005947,0.004828,0.004184,0.003993,0.003699,0.003350
PICT1089.JPG,41.919303,21.968098,0.007236,0.028615,33.923568,158.298355,-0.099621,0.850974,11.749277,14.992971,17.736986,21.552183,34.948454,54.635094,62.979145,70.732317,81.063669,NaN,NaN,NaN,NaN,0.021727,0.061307,0.100143,0.111077,0.091571,0.077553,0.069545,0.056167,0.053003,0.058635,0.059718,0.051749,0.042978,0.035224,0.028261,0.021578,0.016395,0.012123,0.009610,0.007560,0.005931,0.004635,0.003510
PICT1090.JPG,38.971545,22.075762,0.010108,0.033599,31.033167,155.359885,0.019883,0.923501,10.734216,14.010134,16.430977,19.991894,30.276776,49.402789,60.076594,70.633365,82.433438,NaN,NaN,NaN,NaN,0.033257,0.069902,0.117588,0.112122,0.120382,0.092288,0.073225,0.059126,0.044273,0.040780,0.039938,0.036730,0.029446,0.024090,0.021535,0.019917,0.017213,0.014240,0.011284,0.008658,0.006331,0.004571,0.003102
PICT1093.JPG,32.005944,17.944492,0.012660,0.050513,24.680001,168.151105,-0.114631,0.925453,7.099322,11.173757,12.783135,15.197203,25.343581,39.903689,46.401302,52.735000,62.795143,NaN,NaN,NaN,NaN,0.073735,0.186255,0.144312,0.097921,0.088603,0.087982,0.079839,0.071163,0.053004,0.037362,0.023171,0.014052,0.010076,0.008101,0.006587,0.004974,0.003718,0.002678,0.002059,0.001565,0.001186,0.000927,0.000730
PICT1099.JPG,50.467401,28.857698,0.011193,0.040915,39.169499,142.590922,-0.138606,1.016974,12.115527,16.075157,19.620426,25.387692,41.630889,60.814123,73.573246,89.321944,105.863332,NaN,NaN,NaN,NaN,0.055487,0.109732,0.100698,0.118862,0.087824,0.078923,0.091704,0.087576,0.062774,0.039055,0.026928,0.023906,0.023535,0.021713,0.017951,0.013148,0.009983,0.007552,0.006141,0.005100,0.004407,0.003790,0.003213
PICT1100.JPG,52.529598,29.031599,0.010610,0.039386,41.671360,145.567799,-0.125239,0.973378,13.899735,17.546806,21.575397,26.992579,44.031034,64.256487,76.172001,90.155888,109.048498,NaN,NaN,NaN,NaN,0.043765,0.088890,0.107670,0.108140,0.083115,0.095381,0.096186,0.075023,0.061946,0.052764,0.040213,0.028907,0.021658,0.018216,0.016847,0.015141,0.012216,0.009211,0.007081,0.005555,0.004599,0.003968,0.003508
PICT1105.JPG,50.132107,29.397811,0.010525,0.035151,39.454501,140.139153,-0.009832,0.946764,13.149113,16.492254,20.220630,25.147015,39.169580,62.618433,77.543617,92.055728,108.192233,NaN,NaN,NaN,NaN,0.038287,0.088902,0.102090,0.137997,0.092903,0.078212,0.071740,0.063896,0.055861,0.044310,0.036335,0.030545,0.026226,0.023721,0.022102,0.019411,0.015946,0.012564,0.010186,0.008565,0.007652,0.006734,0.005815
PICT1107.JPG,49.649936,32.112896,0.011622,0.035334,37.418225,126.203847,0.085165,0.928569,11.176819,15.324227,18.153513,22.902598,34.705186,63.680106,83.156171,98.337794,113.386818,NaN,NaN,NaN,NaN,0.060147,0.137500,0.114144,0.159966,0.101240,0.070442,0.049123,0.034850,0.030209,0.032667,0.029905,0.026355,0.025705,0.025490,0.024250,0.021087,0.016711,0.012272,0.008775,0.006387,0.005040,0.004174,0.003560
PICT1108.JPG,41.349051,21.086056,0.009270,0.037021,33.524231,163.189779,-0.131004,1.041257,11.351153,14.574507,17.912013,23.359078,35.001118,50.317314,60.096636,68.820966,79.752960,NaN,NaN,NaN,NaN,0.036319,0.077495,0.094298,0.072209,0.107331,0.123403,0.107061,0.077030,0.056196,0.049204,0.042262,0.036185,0.030901,0.024620,0.017842,0.012695,0.009810,0.007637,0.005899,0.004427,0.003200,0.002330,0.001646
PICT1109.JPG,45.145663,22.990153,0.007763,0.031609,36.577997,158.774664,-0.134766,0.906713,12.911083,16.536338,19.406930,24.226773,38.479659,57.395193,65.534758,74.439052,87.031399,NaN,NaN,NaN,NaN,0.023602,0.054007,0.104423,0.090171,0.091267,0.087288,0.081167,0.068235,0.062227,0.063072,0.062468,0.051232,0.038135,0.028230,0.021799,0.017967,0.014504,0.011337,0.008845,0.006919,0.005512,0.004330,0.003264
PICT1110.JPG,48.516832,28.686328,0.010216,0.034267,37.704800,138.443952,0.016204,0.879003,12.623122,15.546175,18.969387,23.633345,36.816557,62.956606,76.752662,88.079308,103.228637,NaN,NaN,NaN,NaN,0.045601,0.101679,0.114706,0.113388,0.114820,0.086547,0.061715,0.047014,0.043706,0.040767,0.039110,0.037209,0.033274,0.027760,0.021814,0.017068,0.013377,0.010323,0.008495,0.007034,0.005918,0.004855,0.003820
PICT1111.JPG,44.465241,27.112907,0.016362,0.063210,33.716740,148.356203,-0.144189,1.159152,7.469188,14.712260,17.277729,21.125934,34.859085,51.910499,63.640571,75.614423,94.965193,NaN,NaN,NaN,NaN,0.097880,0.165399,0.135134,0.117907,0.129302,0.087634,0.061416,0.048673,0.039052,0.028196,0.020343,0.015124,0.010935,0.008080,0.006434,0.005657,0.004937,0.004277,0.003777,0.003267,0.002749,0.002197,0.001629
PICT1113.JPG,38.564363,22.224549,0.010196,0.034873,30.203890,153.901102,-0.002097,0.973427,8.978341,12.715625,15.824084,19.428065,29.299834,49.147676,59.429887,69.161792,81.388090,NaN,NaN,NaN,NaN,0.058303,0.092733,0.124761,0.149406,0.097242,0.070108,0.061744,0.058163,0.050595,0.044936,0.040007,0.032641,0.025883,0.021519,0.018831,0.016025,0.012472,0.008935,0.006097,0.004011,0.002612,0.001767,0.001208
